9.808737784624099731e-02,9.808737784624099731e-02,9.808737784624099731e-02,9.808737784624099731e-02,1.053844094276428223e-01,1.123887673020362854e-01,1.123887673020362854e-01,1.123887673020362854e-01,1.123887673020362854e-01,1.123887673020362854e-01,1.039936840534210205e-01,1.039936840534210205e-01,1.039936840534210205e-01,1.039936840534210205e-01,1.039936840534210205e-01,8.788800239562988281e-02,7.984584569931030273e-02,7.984584569931030273e-02,7.984584569931030273e-02,7.984584569931030273e-02,7.984584569931030273e-02,5.729882791638374329e-02,5.729882791638374329e-02,5.729882791638374329e-02,5.729882791638374329e-02,5.729882791638374329e-02,5.337708443403244019e-02,7.877526432275772095e-02,7.877526432275772095e-02,0.000000000000000000e+00
1.027372404932975769e-01,1.027372404932975769e-01,1.027372404932975769e-01,1.027372404932975769e-01,9.619713574647903442e-02,1.086181625723838806e-01,1.086181625723838806e-01,1.086181625723838806e-01,1.086181625723838806e-01,1.086181625723838806e-01,9.059967100620269775e-02,9.059967100620269775e-02,9.059967100620269775e-02,9.059967100620269775e-02,9.059967100620269775e-02,7.234828919172286987e-02,7.234828919172286987e-02,7.234828919172286987e-02,7.234828919172286987e-02,7.234828919172286987e-02,7.234828919172286987e-02,6.569898128509521484e-02,6.569898128509521484e-02,6.569898128509521484e-02,6.569898128509521484e-02,6.569898128509521484e-02,6.300213187932968140e-02,8.398531377315521240e-02,8.398531377315521240e-02,8.398531377315521240e-02
9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.514922648668289185e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.234828919172286987e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.569898128509521484e-02,6.569898128509521484e-02,6.300213187932968140e-02,8.398531377315521240e-02,8.398531377315521240e-02,8.398531377315521240e-02
9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.514922648668289185e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.234828919172286987e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,5.585271865129470825e-02,8.653224259614944458e-02,8.653224259614944458e-02,8.653224259614944458e-02
9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.514922648668289185e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.234828919172286987e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,5.585271865129470825e-02,8.653224259614944458e-02,8.653224259614944458e-02,8.653224259614944458e-02
9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.762328863143920898e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,9.015878289937973022e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,7.554648816585540771e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.476960331201553345e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,6.260665506124496460e-02,8.653224259614944458e-02,8.653224259614944458e-02,8.653224259614944458e-02,8.653224259614944458e-02
8.235738426446914673e-02,8.235738426446914673e-02,8.235738426446914673e-02,8.235738426446914673e-02,7.567401230335235596e-02,7.567401230335235596e-02,7.567401230335235596e-02,7.567401230335235596e-02,7.567401230335235596e-02,7.567401230335235596e-02,6.812347471714019775e-02,6.812347471714019775e-02,6.812347471714019775e-02,6.812347471714019775e-02,6.812347471714019775e-02,6.925060600042343140e-02,6.925060600042343140e-02,6.925060600042343140e-02,6.925060600042343140e-02,6.925060600042343140e-02,6.925060600042343140e-02,7.314453274011611938e-02,7.314453274011611938e-02,7.314453274011611938e-02,7.314453274011611938e-02,7.314453274011611938e-02,1.022632420063018799e-01,1.022632420063018799e-01,1.022632420063018799e-01,1.022632420063018799e-01
6.880442053079605103e-02,6.880442053079605103e-02,6.880442053079605103e-02,6.880442053079605103e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.662029027938842773e-02,6.662029027938842773e-02,7.314453274011611938e-02,7.314453274011611938e-02,7.314453274011611938e-02,1.022632420063018799e-01,1.022632420063018799e-01,1.022632420063018799e-01,1.022632420063018799e-01
6.880442053079605103e-02,6.880442053079605103e-02,6.880442053079605103e-02,6.880442053079605103e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.662029027938842773e-02,6.662029027938842773e-02,6.662029027938842773e-02,6.662029027938842773e-02,6.662029027938842773e-02,9.479742497205734253e-02,9.479742497205734253e-02,9.479742497205734253e-02,9.479742497205734253e-02
6.880442053079605103e-02,6.880442053079605103e-02,6.880442053079605103e-02,6.880442053079605103e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.426140502095222473e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,5.032000690698623657e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.193744018673896790e-02,6.662029027938842773e-02,6.662029027938842773e-02,6.662029027938842773e-02,6.662029027938842773e-02,6.662029027938842773e-02,9.479742497205734253e-02,9.479742497205734253e-02,9.479742497205734253e-02,9.479742497205734253e-02
