5.157813802361488342e-02,5.157813802361488342e-02,5.157813802361488342e-02,5.157813802361488342e-02,5.562856048345565796e-02,5.954600125551223755e-02,5.954600125551223755e-02,5.954600125551223755e-02,5.954600125551223755e-02,5.954600125551223755e-02,5.485415831208229065e-02,5.485415831208229065e-02,5.485415831208229065e-02,5.485415831208229065e-02,5.485415831208229065e-02,4.596835002303123474e-02,4.158709943294525146e-02,4.158709943294525146e-02,4.158709943294525146e-02,4.158709943294525146e-02,4.158709943294525146e-02,2.949729934334754944e-02,2.949729934334754944e-02,2.949729934334754944e-02,2.949729934334754944e-02,2.949729934334754944e-02,2.742306888103485107e-02,4.100672528147697449e-02,4.100672528147697449e-02,0.000000000000000000e+00
5.415561422705650330e-02,5.415561422705650330e-02,5.415561422705650330e-02,5.415561422705650330e-02,5.053396522998809814e-02,5.743354186415672302e-02,5.743354186415672302e-02,5.743354186415672302e-02,5.743354186415672302e-02,5.743354186415672302e-02,4.745395481586456299e-02,4.745395481586456299e-02,4.745395481586456299e-02,4.745395481586456299e-02,4.745395481586456299e-02,3.753548488020896912e-02,3.753548488020896912e-02,3.753548488020896912e-02,3.753548488020896912e-02,3.753548488020896912e-02,3.753548488020896912e-02,3.396851569414138794e-02,3.396851569414138794e-02,3.396851569414138794e-02,3.396851569414138794e-02,3.396851569414138794e-02,3.252885490655899048e-02,4.383770376443862915e-02,4.383770376443862915e-02,4.383770376443862915e-02
5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,4.995598644018173218e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.753548488020896912e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.396851569414138794e-02,3.396851569414138794e-02,3.252885490655899048e-02,4.383770376443862915e-02,4.383770376443862915e-02,4.383770376443862915e-02
5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,4.995598644018173218e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.753548488020896912e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,2.873145975172519684e-02,4.522722214460372925e-02,4.522722214460372925e-02,4.522722214460372925e-02
5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,4.995598644018173218e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.753548488020896912e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,2.873145975172519684e-02,4.522722214460372925e-02,4.522722214460372925e-02,4.522722214460372925e-02
5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,5.132158473134040833e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,4.721217975020408630e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.925997763872146606e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.347193449735641479e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,3.231801837682723999e-02,4.522722214460372925e-02,4.522722214460372925e-02,4.522722214460372925e-02,4.522722214460372925e-02
4.295154288411140442e-02,4.295154288411140442e-02,4.295154288411140442e-02,4.295154288411140442e-02,3.932890295982360840e-02,3.932890295982360840e-02,3.932890295982360840e-02,3.932890295982360840e-02,3.932890295982360840e-02,3.932890295982360840e-02,3.526637330651283264e-02,3.526637330651283264e-02,3.526637330651283264e-02,3.526637330651283264e-02,3.526637330651283264e-02,3.587069734930992126e-02,3.587069734930992126e-02,3.587069734930992126e-02,3.587069734930992126e-02,3.587069734930992126e-02,3.587069734930992126e-02,3.796420991420745850e-02,3.796420991420745850e-02,3.796420991420745850e-02,3.796420991420745850e-02,3.796420991420745850e-02,5.389221385121345520e-02,5.389221385121345520e-02,5.389221385121345520e-02,5.389221385121345520e-02
3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.796420991420745850e-02,3.796420991420745850e-02,3.796420991420745850e-02,5.389221385121345520e-02,5.389221385121345520e-02,5.389221385121345520e-02,5.389221385121345520e-02
3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,4.976200684905052185e-02,4.976200684905052185e-02,4.976200684905052185e-02,4.976200684905052185e-02
3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,4.976200684905052185e-02,4.976200684905052185e-02,4.976200684905052185e-02,4.976200684905052185e-02
3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,3.563154861330986023e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.789018861949443817e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,2.581200189888477325e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.196156397461891174e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,3.446128219366073608e-02,4.976200684905052185e-02,4.976200684905052185e-02,4.976200684905052185e-02,4.976200684905052185e-02
